,fisherz,fisherz_binary,hsic_test_gamma,hsic_test_gamma_stat,hsic_test_gamma_binary,kci,kci_binary,mv_fisherz,mv_fisherz_binary,local_score_cv_general_10_0.01,local_score_cv_general_10_0.05,local_score_cv_general_10_0.1,local_score_cv_general_binary,if_cause_is_dicrete,if_effect_is_dicrete,mutual_info,cond_mut_info,additive_noise_model,RESET_is_nonlinear,RESET_linear_lm_pval,RESET_linear_reset_fitted_pvalue,RESET_linear_reset_exog_pvalue,RESET_linear_reset_pricomp_pvalue,RESET_linear_reset_chisq_fitted_pvalue,RESET_linear_reset_chisq_exog_pvalue,RESET_linear_reset_chisq_precomp_pvalue,local_score_BIC_0.1,local_score_BIC_0.5,local_score_BIC_1,local_score_BIC_1.5,local_score_BIC_binary,degenerate_score,degenerate_score_binary,Label
C1_Mixed_X1_causes_C1_Mixed_X23,0.2997839516076392,0,0.0032015967195385,0.877063655030233,1,0.0,1,0.2997839516076392,0,21174.869297946396,21174.80323349515,21174.831949048603,1,3,3,0.0,-0.0029072037247439,0.8745713938441644,0,0.1545148598733131,0.0678735737282801,0.0678735740212519,0.0678735740212234,0.0674337729811908,0.0674337732736182,0.0674337732735862,-5932.951562208486,-5932.951562208486,-5932.951562208486,-5932.951562208486,0,1734.641725691191,1,0
M1_Mixed_X5_causes_M1_Mixed_X27,3.3501792451318124e-08,1,1.101907454170714e-11,2.934755422816506,1,0.0,1,3.3501792451318124e-08,1,20968.345397994457,20968.2681464732,20968.31684791696,0,2,3,0.0,1.7586452548436462,0.085293627221074,0,0.1577062323410848,0.0,0.9958864619847676,7.2096928249856e-236,0.0,0.9958883690965348,0.0,-596.112669668619,-596.112669668619,-596.112669668619,-596.112669668619,1,-3560.2975085959088,0,1
138_causes_137,0.8934311618552908,0,0.0,4.223021308079201,1,0.2152825041451385,0,0.8934311618552908,0,2978.54582180327,2978.676475193021,2978.940969100329,1,3,3,0.1091931226432136,0.0030491743013956,0.0693490555155349,0,0.432200063905042,0.0662463888107447,0.0662463888104419,0.0662463888103751,0.0650568451720566,0.0650568451717558,0.0650568451716863,-1842.7671766552903,-1842.7671766552903,-1842.7671766552903,-1842.7671766552903,0,326.7674203675484,1,1
M3_Mixed_X41_causes_M3_Mixed_X50,0.0,1,0.0,22.321820646357708,1,0.0,1,0.0,1,21133.659265588325,21135.96950368709,21138.2131838802,1,3,3,0.2143241911275772,1.703822843289866,0.2281288813947094,0,0.1364177019777765,0.208620988888483,0.2086209888915258,0.2086209888918236,0.2081490438545898,0.2081490438576328,0.208149043857923,-6044.455218450725,-6044.455218450725,-6044.455218450725,-6044.455218450725,1,1846.1453819334283,0,1
C1_Mixed_X48_causes_C1_Mixed_X14,0.5766708891499901,0,0.0160156553239232,0.6751080546059086,1,0.0,1,0.5766708891499901,0,21157.290028014908,21157.154016947778,21157.128934083354,0,3,3,0.0472762519411471,0.0002293328364018,0.0534381562974883,0,0.2319026239082118,0.3341897912882615,0.3341897907123841,0.3341897907124053,0.3338232700394563,0.3338232694630224,0.3338232694630163,-5541.2708431402,-5541.2708431402,-5541.2708431402,-5541.2708431402,1,1342.9610066229047,0,0
M3_Mixed_X20_causes_M3_Mixed_X12,0.8224408005664228,0,0.0506054197238262,0.4423137403334207,0,0.9403338784553968,0,0.8224408005664228,0,21007.654753155857,21007.55083097687,21007.521748388408,1,2,2,0.0157926567977816,1.568150277707277,0.0115742898670307,1,0.0062378473487521,0.0027697430924821,0.0032143635319679,0.0032143635318839,0.0026904426625257,0.003126654785445,0.0031266547853626,2827.3589344251936,2827.3589344251936,2827.3589344251936,2827.3589344251936,0,-4732.272492380925,1,0
M3_Mixed_X50_causes_M3_Mixed_X27,0.6384398779288207,0,0.0003197285414451,1.0769485557834682,1,0.0,1,0.6384398779288207,0,21149.420868904457,21149.395150857217,21149.406655971972,1,3,1,0.0237620232523914,1.703822843289866,0.0,0,0.1691922582005863,0.4183487430103922,0.4183487430622492,0.4183487430625471,0.4180660977989375,0.4180660978508573,0.4180660978511479,-5490.623313477748,-5490.623313477748,-5490.623313477748,-5490.623313477748,0,1292.313476960452,1,0
C1_Mixed_X3_causes_C1_Mixed_X48,0.7314479410252406,0,0.0,7.168907360295726,1,0.0,1,0.7314479410252406,0,21167.554668363155,21167.850881666996,21168.37246983593,1,3,3,0.060924723654578,0.0006095195715078,0.2265607936618013,0,0.659586029622524,0.4631714363345584,0.4631714363349701,0.463171436335,0.462933030595263,0.4629330305956484,0.4629330305956901,-5976.1116260475765,-5976.1116260475765,-5976.1116260475765,-5976.1116260475765,0,1777.8017895302812,1,0
M1_Mixed_X36_causes_M1_Mixed_X29,0.0,1,0.0,16.515464603089672,1,0.0,1,0.0,1,21004.3036633696,21004.535510603477,21005.16130861827,0,2,3,0.2025560885058861,1.6701599590024567,0.2371582161620891,1,1.3232709632956997e-15,1.1473382458527788e-52,1.1473384434380602e-52,1.147338442944078e-52,3.307834899924229e-57,3.3078355706345434e-57,3.3078355689578935e-57,1665.8380738725168,1665.8380738725168,1665.8380738725168,1665.8380738725168,0,-4640.225537373531,1,0
M1_Mixed_X39_causes_M1_Mixed_X40,0.0,1,0.0,40.958651505855485,1,0.0,1,0.0,1,21126.035426985916,21131.810168172924,21136.930366794113,1,3,3,0.3559112095018815,1.7615306449254244,0.6263662773678724,0,0.1723518982736182,0.1319660630021029,0.1319660630023155,0.1319660630024533,0.1314720018283475,0.1314720018285539,0.1314720018286962,-6659.99075908213,-6659.99075908213,-6659.99075908213,-6659.99075908213,1,2461.680922564835,0,1
M1_Mixed_X3_causes_M1_Mixed_X20,0.763515900598702,0,0.0271196196689333,0.6932433382600517,1,0.9960593218125054,0,0.763515900598702,0,21168.66659270035,21168.5023038081,21168.44980568359,1,3,2,0.0,1.655252110246604,0.0601251123229336,0,0.1544504166946292,0.1696306324100951,0.0445980014803444,0.0445980014802759,0.1692738275202931,0.0442165483386827,0.0442165483386159,-5524.435038218121,-5524.435038218121,-5524.435038218121,-5524.435038218121,0,1274.0318147792236,1,0
M1_Mixed_X47_causes_M1_Mixed_X38,0.0288459659672279,1,0.2848332245276102,0.3658052438118547,0,0.4694799230983802,0,0.0288459659672279,1,21038.07604186512,21037.83977403785,21037.75348430992,0,2,3,0.005228812269773,1.6566948052874928,0.6195890145773473,0,0.5415705147538199,0.1331262598599011,0.1331235794737818,0.1331235794749546,0.1326320416842301,0.1326293616372507,0.1326293616384368,3042.001117609059,3042.001117609059,3042.001117609059,3042.001117609059,1,-3818.83902416709,0,0
C1_Mixed_X31_causes_C1_Mixed_X41,0.0,1,0.0,3.774766495011206,1,0.0,1,0.0,1,21154.241860984308,21154.46992009699,21154.784997066177,0,3,3,0.0443137357150345,0.0121713931080103,0.5599697586299479,0,0.624932016231955,0.0567485127676867,0.0567485127662519,0.056748512766221,0.0563324694272934,0.0563324694258638,0.0563324694258376,-5507.211432267236,-5507.211432267236,-5507.211432267236,-5507.211432267236,0,1308.9015957499398,1,1
C1_Mixed_X43_causes_C1_Mixed_X7,0.0038487854739843,1,0.0,3.2953216024738583,1,0.0,1,0.0038487854739843,1,21173.76555533113,21174.03921468447,21174.26844052447,1,3,3,0.060156295134421,-0.0025724452747149,0.3039185420060002,0,0.84825215426063,0.4339778822190561,0.4339778822115404,0.4339778822115404,0.4337107921236199,0.4337107921161096,0.4337107921161085,-5787.344943583744,-5787.344943583744,-5787.344943583744,-5787.344943583744,1,1589.0351070664487,0,0
N1_Nonlinear_X74_causes_N1_Nonlinear_X86,0.0378457511433008,1,0.9292516985782058,0.1536803285063806,0,0.0,1,0.0378457511433008,1,21194.986815426768,21194.65241031169,21194.528224405083,0,3,3,0.0,0.0,0.6114290906995585,0,0.48821621766332,0.7385481830812692,0.7385480873786068,0.7385480873785275,0.7385219803385377,0.7385218845883041,0.738521884588183,-5671.996825219293,-5671.996825219293,-5671.996825219293,-5671.996825219293,0,1473.6869887019984,1,0
M2_Mixed_X17_causes_M2_Mixed_X2,0.0053604407807721,1,0.0013889170960877,0.90467486279886,1,0.0,1,0.0053604407807721,1,20978.065119847288,20977.90477004017,20977.86069899986,0,2,3,0.0,1.3695984921505893,0.3306931005157409,0,0.2930079501711627,0.4547474867005859,0.4547468455510696,0.4547468455518523,0.4545008645734186,0.4545002227964684,0.4545002227972502,2512.5519970919163,2512.5519970919163,2512.5519970919163,2512.5519970919163,1,-5085.497389950729,0,0
N1_Nonlinear_X97_causes_N1_Nonlinear_X99,0.0,1,0.0,15.502281803214904,1,0.0,1,0.0,1,21042.502644610067,21044.89171573564,21046.475354629725,0,3,3,0.2602304303333262,0.0153113245350654,0.0171552026244217,1,7.854438300120352e-41,5.431789713406791e-48,5.4317899134451095e-48,5.431789912680384e-48,9.65241138263509e-52,9.65241179516387e-52,9.652411793586063e-52,-3924.0486978037666,-3924.0486978037666,-3924.0486978037666,-3924.0486978037666,0,-274.2611387135284,1,1
M3_Mixed_X2_causes_M3_Mixed_X32,4.741984582778969e-12,1,0.0,4.376185604643541,1,0.0,1,4.741984582778969e-12,1,21168.47264310704,21168.578707839544,21168.810825209293,1,3,3,0.025500809025476,1.703822843289866,0.8938101911251661,0,0.89182709397814,0.856534053699412,0.8565340537000848,0.8565340537000848,0.8565481297761373,0.8565481297767706,0.8565481297767763,-5936.231347886767,-5936.231347886767,-5936.231347886767,-5936.231347886767,0,1737.9215113694734,1,1
C1_Mixed_X37_causes_C1_Mixed_X49,0.2806325822577196,0,7.004463980730957e-05,1.159373963887903,1,0.0,1,0.2806325822577196,0,21174.6741200459,21174.34613072724,21174.2503176742,1,3,3,0.0130296403248397,-0.0018238881416563,0.7667814558600554,0,0.1361062599701138,0.2174863127618729,0.2174863127245511,0.2174863127246325,0.217019943484159,0.2170199434468254,0.2170199434468992,-5656.113102038918,-5656.113102038918,-5656.113102038918,-5656.113102038918,0,1457.8032655216225,1,0
M1_Mixed_X29_causes_M1_Mixed_X37,0.670189484348187,0,6.613342540262579e-09,1.8510471950027263,1,0.0,1,0.670189484348187,0,21149.131074298413,21149.005801801115,21148.999779501817,1,3,3,0.0314796387902474,1.7615306449254244,0.4271064028039316,0,0.2090617844958714,0.5328560028074083,0.5328560016729137,0.5328560016730128,0.5326828747092129,0.5326828735737192,0.5326828735738378,-5278.069010139466,-5278.069010139466,-5278.069010139466,-5278.069010139466,1,1079.7591736221711,0,0
M1_Mixed_X3_causes_M1_Mixed_X47,0.2151891178872182,0,0.0,4.8132171297112505,1,0.6832110666227212,0,0.2151891178872182,0,21165.69172014596,21167.08484074135,21167.41267916187,1,3,2,0.1306745730165421,1.6389015664498623,0.0,0,0.4653236505603391,0.9008290301449832,0.900829030353064,0.9008290303527616,0.9008475330315608,0.9008475332396844,0.9008475332393696,-5540.27299696944,-5540.27299696944,-5540.27299696944,-5540.27299696944,0,1663.241649430634,1,1
C1_Mixed_X2_causes_C1_Mixed_X36,2.8691902409505587e-08,1,0.4393020553600888,0.2773436641501041,0,0.0,1,2.8691902409505587e-08,1,21178.505803407425,21178.268045385594,21178.20125086168,1,3,3,0.0,-0.0001113768898807,0.7038050131893494,0,0.5367465197926069,0.5598607683923883,0.5598607274967651,0.5598607274968335,0.5597112939503546,0.5597112530196711,0.5597112530197907,-5762.7653325459605,-5762.7653325459605,-5762.7653325459605,-5762.7653325459605,0,1564.4554960286648,1,1
M3_Mixed_X3_causes_M3_Mixed_X42,0.274994638473983,0,0.05513380119852,0.5907092399516584,0,0.9824882636468374,0,0.274994638473983,0,21168.265503880928,21168.1029238006,21168.038670865513,1,3,2,0.0230315172916757,1.6312071928984548,0.3371511173376744,0,0.6352866735989122,0.0129430231028354,0.0129430229788717,0.0129430229788612,0.0127338890382736,0.0127338889154412,0.0127338889154318,-6096.113449564759,-6096.113449564759,-6096.113449564759,-6096.113449564759,0,1865.376657560654,1,0
M1_Mixed_X47_causes_M1_Mixed_X30,0.4269175338088948,0,0.0002319908790668,1.15621049634877,1,0.9371412236752198,0,0.4269175338088948,0,21037.61078802462,21037.473290996182,21037.441969322495,1,2,2,0.0456716247525279,1.57285337281481,3.4415803540355228e-12,1,0.0128861449041234,0.0025830266409619,0.0025830280793306,0.0025830280793342,0.0025074179535184,0.0025074193630482,0.0025074193630518,3038.7769151441835,3038.7769151441835,3038.7769151441835,3038.7769151441835,0,-4092.1024006536704,0,0
M1_Mixed_X12_causes_M1_Mixed_X24,0.4328402704316394,0,0.0,9.200560989784613,1,0.0,1,0.4328402704316394,0,21159.29395281309,21160.02483585519,21160.82749046538,1,3,3,0.1066153774556273,1.7615306449254244,0.2334635016331862,0,0.4184339753638377,0.7265502467477133,0.7265502467529554,0.7265502467527978,0.7265179027423279,0.7265179027475659,0.7265179027473971,-5984.105136127328,-5984.105136127328,-5984.105136127328,-5984.105136127328,0,1785.7952996100323,1,0
N1_Nonlinear_X64_causes_N1_Nonlinear_X66,0.9258526600747652,0,0.0617458138730595,0.5799373553021486,0,0.6836006847839492,0,0.9258526600747652,0,21057.75604973392,21057.648818113496,21057.610653994034,0,3,3,0.0124706170774819,-0.0020345245566543,0.1083084915034875,1,0.0224886477640573,0.0124054280069744,0.0124054801256421,0.0124054801256788,0.012201265354147,0.0122013169845374,0.0122013169845753,-3668.469556288639,-3668.469556288639,-3668.469556288639,-3668.469556288639,1,-529.8402802286549,0,0
C1_Mixed_X26_causes_C1_Mixed_X2,0.0,1,0.0,10.648867175182644,1,0.0,1,0.0,1,21148.63453098784,21149.574339725987,21150.50440001736,0,3,3,0.1214847333543964,0.0210187169115118,0.2357001337710756,0,0.2477932547107478,0.6381376405395838,0.6381376405473899,0.6381376405473899,0.6380500002328457,0.6380500002406466,0.6380500002406428,-5937.1065459797255,-5937.1065459797255,-5937.1065459797255,-5937.1065459797255,1,1738.796709462429,0,0
N1_Nonlinear_X80_causes_N1_Nonlinear_X60,0.1663873436859944,0,0.0350446818770336,0.6535485921345647,1,0.4255227742140218,0,0.1663873436859944,0,21204.16452752043,21204.01413971767,21203.973353398665,1,3,3,0.0303073885861069,-0.0014260980350925,0.0711007531493744,0,0.3711258381696564,0.2968122706508158,0.2968122748744025,0.2968122748743121,0.2964101572669652,0.2964101614944306,0.2964101614943268,-4732.93182857979,-4732.93182857979,-4732.93182857979,-4732.93182857979,0,534.6219920624953,1,0
M2_Mixed_X11_causes_M2_Mixed_X32,2.882057097419733e-07,1,2.2716596381755494e-09,2.3282930180687127,1,2.220446049250313e-16,1,2.882057097419733e-07,1,21067.54712701021,21067.42351256587,21067.46382957634,0,2,3,0.0288857190096925,1.460969178073557,0.7894242832995708,1,0.0061131880805747,0.0,2.1420849682630816e-16,8.357338832835342e-11,0.0,8.219132517435233e-17,5.8091738679003366e-11,348.4272918188802,348.4272918188802,348.4272918188802,348.4272918188802,0,-4443.3060515242105,1,1
M3_Mixed_X45_causes_M3_Mixed_X8,0.7013323511037473,0,0.0350438022267464,0.4788579770279932,1,0.2333454527414158,0,0.7013323511037473,0,21169.676086198186,21169.563809928997,21169.54825823456,1,3,2,0.0,1.6437105499194924,0.0,0,0.5777288901162272,0.1768902433738083,0.1768903949362764,0.1768903949363693,0.1764025211113483,0.1764026727308697,0.1764026727309539,-5620.6237881765155,-5620.6237881765155,-5620.6237881765155,-5620.6237881765155,0,1407.826584668017,1,0
267_causes_253,0.2539702391914398,0,0.0,3.6045559030313457,1,0.1243963546746445,0,0.2539702391914398,0,8865.07124346674,8866.389753366435,8867.28930460638,1,3,3,0.0391304270188839,0.0352792231642986,0.4224781614911599,1,0.0001618657375317,0.0025433136981096,0.0025433136966513,0.0025433136966517,0.0024271110946791,0.0024271110932668,0.0024271110932671,-3674.3060969719663,-3674.3060969719663,-3674.3060969719663,-3674.3060969719663,0,1002.0500314243478,1,1
C1_Mixed_X14_causes_C1_Mixed_X27,0.0,1,0.0,10.825191834294332,1,0.0,1,0.0,1,21153.120326782904,21153.618363301342,21154.37355138886,0,3,3,0.1111500288536726,0.0242472125559128,0.6374009505270573,0,0.8564570858399374,0.9935894188894168,0.9935894188896204,0.9935894188896204,0.993592310274784,0.9935923102749986,0.9935923102749952,-6223.340777732582,-6223.340777732582,-6223.340777732582,-6223.340777732582,0,2025.030941215288,1,1
C1_Mixed_X31_causes_C1_Mixed_X2,3.3089840867361886e-08,1,0.237261516445463,0.3932034406181932,0,0.0,1,3.3089840867361886e-08,1,21158.215085341923,21158.043280039354,21157.963069939473,0,3,3,0.0099065967216898,0.0002867425421802,0.4716953635168196,0,0.6323504284169492,0.3631846125275449,0.3631844016556018,0.3631844016556197,0.3628467341189341,0.3628465230367738,0.3628465230368085,-5372.11163632528,-5372.11163632528,-5372.11163632528,-5372.11163632528,1,1173.8017998079845,0,0
C1_Mixed_X22_causes_C1_Mixed_X35,0.0,1,0.0,3.6079339277701874,1,0.0,1,0.0,1,21192.618563520417,21192.5655457208,21192.76973909854,1,3,3,0.0692486335070148,0.0081051614749421,0.3194400962661323,0,0.4138202589685675,0.4262589915223441,0.4262589914937397,0.4262589914935749,0.4259842323382666,0.4259842323096399,0.4259842323094913,-6041.840732180258,-6041.840732180258,-6041.840732180258,-6041.840732180258,0,1843.5308956629617,1,1
C1_Mixed_X18_causes_C1_Mixed_X24,2.6317243051465773e-08,1,0.7073858795990597,0.2507694696090617,0,0.0,1,2.6317243051465773e-08,1,21147.32986378864,21147.07648844017,21146.976562338023,0,3,3,0.0,-0.001642703799857,0.807568331741541,0,0.3831011297785245,0.8589101477712181,0.8589101413356364,0.8589101413355967,0.8589246238743014,0.8589246174376767,0.8589246174375872,-5878.763084527981,-5878.763084527981,-5878.763084527981,-5878.763084527981,0,1680.4532480106857,1,0
M1_Mixed_X26_causes_M1_Mixed_X23,2.220446049250313e-16,1,0.0,4.496930228337188,1,0.0,1,2.220446049250313e-16,1,21007.937284730993,21007.958065350736,21008.180491179017,0,2,3,0.2808461209647399,1.6663127722267528,0.0052671308167373,1,0.0015621031435255,4.516571773515898e-21,4.516565015981723e-21,4.5165650160415425e-21,9.090349057756157e-22,9.090334537687962e-22,9.090334537816176e-22,2790.3453840606717,2790.3453840606717,2790.3453840606717,2790.3453840606717,0,-3763.3355550876536,1,0
M3_Mixed_X2_causes_M3_Mixed_X29,0.3460002060824734,0,0.0582893979584049,0.4336128546459765,0,0.0,1,0.3460002060824734,0,21171.622286951977,21171.57685337504,21171.557369289527,1,3,1,0.0,1.703822843289866,0.032561881043907,0,0.5141544502824063,0.6021024288631812,0.6021024287819463,0.6021024287820884,0.6019876653103813,0.6019876652290905,0.6019876652292584,-5792.93996213938,-5792.93996213938,-5792.93996213938,-5792.93996213938,0,1594.630125622086,1,0
C1_Mixed_X26_causes_C1_Mixed_X30,0.0,1,0.0,23.41007525576986,1,0.0,1,0.0,1,21138.70568327493,21140.862303496244,21142.86578584366,1,3,3,0.1875104858006757,0.0192867794438365,0.0094748698310641,0,0.9984598288582838,0.7837516097352566,0.7837516097349351,0.7837516097349351,0.7837453201113578,0.7837453201110315,0.7837453201110091,-6221.7670732280885,-6221.7670732280885,-6221.7670732280885,-6221.7670732280885,1,2023.4572367107933,0,1
M3_Mixed_X43_causes_M3_Mixed_X39,0.6721877390894966,0,0.0038919290395572,0.7955855386804802,1,0.0,1,0.6721877390894966,0,21155.84057088297,21155.698469410727,21155.65475189915,1,3,3,0.0,1.703822843289866,0.596440563592054,0,0.69140528852408,0.8367985935185442,0.8367985933832494,0.8367985933832494,0.8368086736871628,0.8368086735518326,0.8368086735518153,-5664.157931598877,-5664.157931598877,-5664.157931598877,-5664.157931598877,1,1465.8480950815824,0,0
C1_Mixed_X2_causes_C1_Mixed_X26,0.0,1,0.0,10.64886717518264,1,0.0,1,0.0,1,21168.643717576364,21169.598386569483,21170.52564617883,1,3,3,0.1214847333543964,0.0210187169115118,0.7811338577640634,0,0.829928381738297,0.9949009447628374,0.9949009447627168,0.9949009447627168,0.9949032809572016,0.9949032809570788,0.9949032809570856,-6098.842114926177,-6098.842114926177,-6098.842114926177,-6098.842114926177,0,1900.5322784088796,1,1
M2_Mixed_X33_causes_M2_Mixed_X50,0.0462869595067656,1,0.2591764785837054,0.2591719878214676,0,0.0,1,0.0462869595067656,1,21150.875287142426,21150.748433766297,21150.698822136204,1,3,2,0.0,1.46625905989015,0.174312773445142,0,0.4044969323016226,0.6711992705938746,0.6711992682407828,0.6711992682408972,0.6711342811793914,0.6711342788247417,0.6711342788248509,-5535.768566670842,-5535.768566670842,-5535.768566670842,-5535.768566670842,0,1326.3515844579397,1,0
C1_Mixed_X14_causes_C1_Mixed_X9,0.497841016191296,0,0.0302433447840307,0.6099925424968836,1,2.2574591828083967e-06,1,0.497841016191296,0,21162.260032944578,21161.93018084867,21161.83196720468,0,3,3,0.0076754666591805,-0.0022655171114006,0.1093554511746192,0,0.904945088225718,0.9954469238672148,0.9954469177829752,0.9954469177829752,0.995449024227426,0.9954490181458204,0.9954490181458168,-5899.010610294731,-5899.010610294731,-5899.010610294731,-5899.010610294731,0,1700.7007737774354,1,0
